recency,history,mens,womens,newbie,target,treatment,log_history,spending_intensity,is_unisex_buyer,digital_newbies,digital_veterans,urban_web_user,zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web
8,29.99,1,0,1,0,1,3.433664571799657,3.332222222222222,0,1,0,1,0,1,0,1
9,665.04,0,1,1,0,1,6.5013497287969155,66.50399999999999,0,0,0,0,1,0,1,0
8,143.18,0,1,1,0,1,4.971062518976432,15.908888888888889,0,1,0,0,0,0,0,1
3,1349.82,0,1,1,0,1,7.2084670944426685,337.455,0,0,0,0,1,0,0,0
10,73.9,0,1,1,0,1,4.316153890523174,6.718181818181819,0,0,0,0,0,1,1,0
2,322.87,1,0,0,1,1,5.780342200708301,107.62333333333333,0,0,0,0,0,1,1,0
9,67.14,0,1,0,0,1,4.22156441223282,6.714,0,0,1,0,1,0,0,1
2,542.12,1,0,1,0,1,6.297330289993392,180.70666666666668,0,0,0,0,1,0,1,0
9,153.72,1,0,1,0,1,5.041617031704984,15.372,0,1,0,0,1,0,0,1
7,82.12,1,0,0,0,1,4.420285346790972,10.265,0,0,1,0,1,0,0,1
1,443.5,0,1,0,0,1,6.096950054953959,221.75,0,0,1,0,1,0,0,1
5,138.66,0,1,1,0,1,4.939210897417889,23.11,0,1,0,0,1,0,0,1
9,68.27,0,1,0,1,1,4.238011912034514,6.827,0,0,1,0,1,0,0,1
3,437.06,0,1,0,0,1,6.08235588729605,109.265,0,0,0,0,1,0,0,0
10,311.46,1,1,1,1,1,5.744476460983757,28.314545454545453,1,1,0,0,1,0,0,1
4,210.46,0,1,0,0,1,5.354035855304381,42.092,0,0,1,1,0,1,0,1
7,87.56,0,1,1,0,1,4.4836802884003815,10.945,0,0,0,0,1,0,1,0
8,209.26,0,1,1,0,1,5.348344860147685,23.25111111111111,0,0,0,0,1,0,1,0
7,334.11,0,1,0,0,1,5.8144588361362635,41.76375,0,0,0,0,1,0,1,0
12,260.57,1,1,1,1,1,5.566701934107833,20.043846153846154,1,0,0,0,1,0,0,0
9,618.2,1,1,1,1,1,6.428428322275518,61.82000000000001,1,0,0,0,1,0,0,0
6,268.13,1,1,0,0,1,5.595194534239302,38.30428571428571,1,0,1,0,0,0,0,1
3,183.67,0,1,0,0,1,5.218570448457781,45.9175,0,0,0,0,1,0,1,0
7,64.26,0,1,0,1,1,4.178379291165174,8.0325,0,0,0,0,1,0,1,0
1,289.24,0,1,1,0,1,5.670708166926771,144.62,0,0,0,0,1,0,1,0
3,52.19,0,1,0,0,1,3.9738704087542263,13.0475,0,0,1,0,1,0,0,1
9,29.99,0,1,1,0,1,3.433664571799657,2.9989999999999997,0,1,0,0,1,0,0,1
4,123.76,1,0,1,0,1,4.826391891739602,24.752000000000002,0,0,0,0,0,0,1,0
1,401.84,1,1,1,0,1,5.998539460779944,200.92,1,0,0,0,1,0,0,0
3,862.6,0,1,1,0,1,6.761109698640652,215.65,0,0,0,0,0,1,0,0
10,59.68,1,0,1,0,1,4.105614154480332,5.425454545454546,0,0,0,0,1,0,1,0
2,39.81,0,1,0,0,1,3.7089271494177143,13.270000000000001,0,0,0,0,0,1,1,0
10,142.43,1,0,0,0,1,4.965847111306122,12.94818181818182,0,0,1,0,1,0,0,1
11,634.8,0,1,1,0,1,6.4548840484767025,52.9,0,0,0,0,0,0,1,0
7,43.02,1,0,0,0,1,3.7846440760983158,5.3775,0,0,1,1,0,1,0,1
2,472.9,0,1,0,0,1,6.1609963289735425,157.63333333333333,0,0,0,0,0,0,1,0
10,29.99,1,0,1,0,1,3.433664571799657,2.726363636363636,0,0,0,0,1,0,1,0
9,213.17,0,1,1,0,1,5.366770092182479,21.317,0,1,0,1,0,1,0,1
2,54.8,0,1,0,0,1,4.021773869387265,18.266666666666666,0,0,1,0,1,0,0,1
12,389.67,0,1,0,0,1,5.967863213855655,29.974615384615387,0,0,0,0,0,1,1,0
4,145.89,1,0,0,0,1,4.989684007343324,29.177999999999997,0,0,0,0,0,0,1,0
6,901.09,1,1,1,0,1,6.804714293355613,128.72714285714287,1,0,0,0,0,1,0,0
4,44.72,0,1,1,0,1,3.8225358389266098,8.943999999999999,0,0,0,0,0,0,1,0
11,884.26,1,1,1,0,1,6.78588138717221,73.68833333333333,1,0,0,0,0,0,1,0
2,33.76,1,0,0,0,1,3.548467300397191,11.253333333333332,0,0,1,0,1,0,0,1
7,59.32,0,1,1,0,1,4.099663723699701,7.415,0,1,0,0,0,0,0,1
2,208.47,1,0,1,0,1,5.344580531017675,69.49,0,0,0,0,0,0,1,0
11,96.07,0,1,0,0,1,4.575432367724135,8.005833333333333,0,0,0,0,0,1,1,0
3,722.22,1,1,1,0,1,6.583713463562835,180.555,1,0,0,0,0,1,0,0
3,76.33,0,1,1,0,1,4.348081978620944,19.0825,0,1,0,1,0,1,0,1
9,152.33,0,1,0,0,1,5.0325924614482975,15.233,0,0,1,0,1,0,0,1
6,200.48,1,1,0,0,1,5.30569012087745,28.639999999999997,1,0,0,0,1,0,0,0
9,29.99,0,1,0,0,1,3.433664571799657,2.9989999999999997,0,0,1,0,1,0,0,1
2,29.99,1,0,1,0,1,3.433664571799657,9.996666666666666,0,0,0,0,1,0,1,0
9,181.92,1,0,0,0,1,5.209048898789854,18.192,0,0,0,0,1,0,1,0
7,100.2,0,1,0,0,1,4.617098756853365,12.525,0,0,0,0,1,0,1,0
10,57.63,1,0,1,0,1,4.071246510976124,5.239090909090909,0,1,0,0,1,0,0,1
2,1381.61,1,1,1,0,1,7.2317282962349,460.53666666666663,1,1,0,0,1,0,0,1
5,436.32,1,0,0,1,1,6.0806651925662845,72.72,0,0,0,0,1,0,1,0
2,493.15,1,0,1,0,1,6.202839114822193,164.38333333333333,0,0,0,0,0,1,0,0
4,157.81,0,1,1,0,1,5.067708519122555,31.562,0,1,0,0,1,0,0,1
6,234.47,1,1,0,0,1,5.461583516806832,33.495714285714286,1,0,0,0,0,0,0,0
4,29.99,1,0,0,0,1,3.433664571799657,5.997999999999999,0,0,0,0,0,1,1,0
1,54.57,0,1,1,0,1,4.01764348729183,27.285,0,1,0,0,0,0,0,1
5,121.99,0,1,1,0,1,4.8121030512543195,20.331666666666667,0,1,0,0,1,0,0,1
10,60.05,0,1,0,0,1,4.111693200556713,5.459090909090909,0,0,0,0,0,1,1,0
6,203.93,1,1,0,0,1,5.322668457411868,29.132857142857144,1,0,0,0,0,1,1,0
2,732.44,1,0,1,0,1,6.597745794646266,244.14666666666668,0,0,0,0,0,1,0,0
5,118.56,0,1,1,0,1,4.783818337415737,19.76,0,0,0,0,1,0,1,0
5,176.08,0,1,1,0,1,5.17660160786394,29.346666666666668,0,1,0,0,1,0,0,1
5,123.96,0,1,0,1,1,4.827993686091376,20.66,0,0,0,0,0,1,1,0
3,48.8,1,0,0,0,1,3.9080149840306073,12.2,0,0,0,0,1,0,1,0
8,102.77,0,1,0,0,1,4.642176911617187,11.418888888888889,0,0,0,0,1,0,1,0
1,926.9,1,1,1,0,1,6.832923968359133,463.45,1,1,0,0,1,0,0,1
1,803.78,1,1,1,0,1,6.690568948142054,401.89,1,0,0,0,1,0,0,0
9,39.53,1,0,0,0,1,3.7020424406402173,3.9530000000000003,0,0,1,0,1,0,0,1
11,38.5,1,0,1,0,1,3.676300671907076,3.2083333333333335,0,0,0,0,0,1,1,0
8,64.39,1,0,1,0,1,4.180369341573185,7.154444444444445,0,0,0,0,0,1,1,0
8,45.56,0,1,1,1,1,3.8407418034231826,5.062222222222222,0,0,0,0,0,0,1,0
4,61.76,1,0,0,0,1,4.139317927864832,12.352,0,0,1,0,1,0,0,1
8,481.01,0,1,0,1,1,6.177964860723353,53.44555555555556,0,0,1,0,0,0,0,1
4,159.8,0,1,1,0,1,5.080161356744866,31.96,0,0,0,0,0,0,1,0
2,529.64,1,0,1,0,1,6.274083825217301,176.54666666666665,0,1,0,0,1,0,0,1
1,540.52,1,1,1,1,1,6.294380000200352,270.26,1,1,0,1,0,1,0,1
12,29.99,1,0,0,0,1,3.433664571799657,2.3069230769230766,0,0,0,0,1,0,1,0
4,255.8,1,0,1,0,1,5.548297571815806,51.160000000000004,0,0,0,0,0,1,0,0
1,1147.55,1,0,1,0,1,7.046255556227242,573.775,0,1,0,0,1,0,0,1
4,499.91,1,0,0,0,1,6.216426444228976,99.982,0,0,0,0,1,0,0,0
1,132.62,1,0,0,0,1,4.894999950497331,66.31,0,0,1,0,0,0,0,1
12,119.27,1,0,1,0,1,4.789739215322525,9.174615384615384,0,0,0,0,0,1,1,0
9,560.16,1,1,1,0,1,6.330006069850572,56.016,1,0,0,0,0,1,0,0
11,207.1,1,0,0,0,1,5.338018733399589,17.258333333333333,0,0,1,0,1,0,0,1
10,41.2,0,1,1,0,1,3.742420221041966,3.7454545454545456,0,0,0,0,0,0,1,0
11,139.95,1,0,1,0,1,4.948405217560121,11.6625,0,1,0,0,0,0,0,1
6,503.24,1,1,1,0,1,6.223052345204855,71.89142857142858,1,0,0,0,0,0,0,0
5,87.23,1,0,0,0,1,4.479947041234014,14.538333333333334,0,0,1,1,0,1,0,1
1,424.84,0,1,0,0,1,6.054063688864502,212.42,0,0,0,0,0,1,0,0
7,438.16,1,0,0,0,1,6.084863811366532,54.77,0,0,0,0,1,0,1,0
9,338.36,1,0,1,0,1,5.827061490816372,33.836,0,0,0,0,0,1,0,0
1,29.99,0,1,1,0,1,3.433664571799657,14.995,0,0,0,0,0,1,1,0
1,351.65,1,1,0,1,1,5.865476063654188,175.825,1,0,1,1,0,1,0,1
10,50.35,0,1,0,0,1,3.9386649363745674,4.577272727272727,0,0,0,0,0,1,1,0
9,82.23,1,0,1,0,1,4.421607859758004,8.223,0,1,0,1,0,1,0,1
7,78.57,0,1,1,0,1,4.3766371373894435,9.82125,0,1,0,1,0,1,0,1
1,100.07,1,0,1,0,1,4.615813346086571,50.035,0,1,0,0,1,0,0,1
8,75.21,1,0,1,0,1,4.333492687678026,8.356666666666666,0,0,0,0,0,1,1,0
4,29.99,0,1,0,0,1,3.433664571799657,5.997999999999999,0,0,1,0,0,0,0,1
9,502.25,0,1,1,0,1,6.221087064519901,50.225,0,1,0,0,0,0,0,1
10,44.78,1,0,1,0,1,3.8238473145244205,4.070909090909091,0,1,0,1,0,1,0,1
1,616.7,0,1,1,1,1,6.426002902701853,308.35,0,0,0,0,0,1,0,0
8,449.26,0,1,0,0,1,6.109825193692828,49.91777777777778,0,0,0,0,0,0,0,0
3,86.4,1,0,1,0,1,4.470495282661489,21.6,0,0,0,0,1,0,1,0
3,60.19,0,1,0,0,1,4.113983777474449,15.0475,0,0,1,1,0,1,0,1
4,503.22,1,1,1,0,1,6.2230126807660024,100.644,1,0,0,0,1,0,1,0
3,210.93,1,0,1,0,1,5.356256031468483,52.7325,0,0,0,0,1,0,0,0
4,81.44,1,0,0,0,1,4.412070756022258,16.288,0,0,1,0,1,0,0,1
4,105.68,0,1,0,0,1,4.669833699313814,21.136000000000003,0,0,1,0,1,0,0,1
3,626.24,1,1,1,0,1,6.441329242512831,156.56,1,0,0,0,0,0,1,0
2,319.3,1,1,0,0,1,5.769258056615112,106.43333333333334,1,0,0,0,0,0,1,0
5,347.22,1,0,1,0,1,5.852834463938453,57.870000000000005,0,1,0,1,0,1,0,1
9,310.33,1,1,0,0,1,5.7408534428653,31.032999999999998,1,0,0,0,0,1,1,0
10,106.79,0,1,1,0,1,4.680184889793537,9.708181818181819,0,0,0,0,1,0,1,0
2,196.93,0,1,1,0,1,5.287913432832644,65.64333333333333,0,1,0,0,0,0,0,1
10,29.99,1,0,0,0,1,3.433664571799657,2.726363636363636,0,0,0,0,1,0,1,0
9,57.57,0,1,0,0,1,4.070222620101691,5.757,0,0,1,0,1,0,0,1
5,97.47,0,1,0,0,1,4.589751933259711,16.245,0,0,0,0,0,1,1,0
7,157.91,0,1,1,0,1,5.068338004224545,19.73875,0,1,0,0,1,0,0,1
3,241.8,0,1,1,0,1,5.492238059185343,60.45,0,1,0,1,0,1,0,1
12,324.32,1,0,0,0,1,5.784809313298575,24.947692307692307,0,0,1,1,0,1,0,1
10,69.34,1,0,1,0,1,4.253340627045836,6.303636363636364,0,0,0,0,1,0,1,0
6,53.92,0,1,1,0,1,4.00587758089977,7.702857142857143,0,1,0,0,1,0,0,1
1,87.55,0,1,1,0,1,4.4835673642288425,43.775,0,0,0,0,1,0,1,0
2,69.36,0,1,1,0,1,4.253624919869357,23.12,0,1,0,1,0,1,0,1
1,29.99,1,0,1,0,1,3.433664571799657,14.995,0,1,0,0,0,0,0,1
2,255.71,1,0,0,0,1,5.547947043098073,85.23666666666666,0,0,0,0,1,0,1,0
1,166.21,0,1,1,0,1,5.119250507474578,83.105,0,0,0,0,1,0,1,0
9,29.99,1,0,0,0,1,3.433664571799657,2.9989999999999997,0,0,0,0,0,1,1,0
5,104.42,1,0,0,1,1,4.6579523714270605,17.403333333333332,0,0,0,0,1,0,1,0
10,309.03,0,1,0,1,1,5.73666906699042,28.09363636363636,0,0,0,0,0,1,1,0
9,295.25,1,1,0,0,1,5.691203692449341,29.525,1,0,0,0,1,0,1,0
10,168.66,1,0,0,0,1,5.1337964343795885,15.332727272727272,0,0,1,0,1,0,0,1
6,87.35,1,0,0,0,1,4.481306198765705,12.478571428571428,0,0,1,0,1,0,0,1
1,208.03,1,0,0,0,1,5.342477782333691,104.015,0,0,0,0,0,1,1,0
9,77.43,0,1,0,0,1,4.362206507224575,7.743,0,0,0,0,0,1,1,0
9,146.06,1,0,0,0,1,4.990840666768076,14.606,0,0,1,0,1,0,0,1
1,299.14,0,1,1,0,1,5.704249032467843,149.57,0,0,0,0,0,1,1,0
9,504.3,0,1,1,0,1,6.225152312297863,50.43,0,0,0,0,1,0,1,0
11,29.99,1,0,1,0,1,3.433664571799657,2.4991666666666665,0,0,0,0,0,1,1,0
4,416.86,1,0,1,0,1,6.035146448194105,83.372,0,1,0,0,0,0,0,1
10,62.69,0,1,0,0,1,4.1540275643832745,5.699090909090909,0,0,0,0,1,0,1,0
10,68.22,1,0,1,0,1,4.237289838207198,6.201818181818182,0,0,0,0,1,0,1,0
1,1208.43,1,1,1,0,1,7.097904453220228,604.215,1,0,0,0,0,1,0,0
11,375.4,1,0,1,0,1,5.930652407711224,31.28333333333333,0,0,0,0,0,1,1,0
4,322.11,1,0,0,0,1,5.777992822521732,64.422,0,0,1,0,1,0,0,1
5,196.71,1,0,0,0,1,5.286801310586789,32.785000000000004,0,0,0,0,0,0,1,0
5,29.99,1,0,0,0,1,3.433664571799657,4.998333333333333,0,0,1,0,1,0,0,1
9,225.86,1,0,0,0,1,5.424333087130896,22.586000000000002,0,0,0,0,1,0,0,0
6,285.23,0,1,1,0,1,5.656795683431865,40.74714285714286,0,1,0,0,1,0,0,1
2,29.99,0,1,1,0,1,3.433664571799657,9.996666666666666,0,0,0,0,0,0,1,0
6,110.95,0,1,0,0,1,4.718052343044764,15.85,0,0,0,0,1,0,1,0
9,51.83,0,1,0,0,1,3.9670792111762245,5.183,0,0,1,0,1,0,0,1
4,201.23,0,1,1,0,1,5.309405663533457,40.245999999999995,0,0,0,0,0,1,1,0
1,941.76,1,0,1,0,1,6.848811743348187,470.88,0,1,0,0,1,0,0,1
5,29.99,1,0,1,0,1,3.433664571799657,4.998333333333333,0,1,0,1,0,1,0,1
4,70.8,0,1,0,0,1,4.273884476054178,14.16,0,0,0,0,1,0,1,0
11,311.31,0,1,0,0,1,5.743996284269503,25.9425,0,0,1,1,0,1,0,1
10,94.16,0,1,0,0,1,4.555559685434757,8.56,0,0,1,1,0,1,0,1
3,507.04,0,1,1,0,1,6.2305601846361185,126.76,0,1,0,1,0,1,0,1
8,171.52,1,0,0,1,1,5.150513171779642,19.05777777777778,0,0,0,0,0,1,1,0
2,300.32,0,1,0,0,1,5.7081728229574935,100.10666666666667,0,0,1,0,1,0,0,1
5,29.99,1,0,0,0,1,3.433664571799657,4.998333333333333,0,0,1,0,1,0,0,1
1,41.95,1,0,0,0,1,3.7600366484302645,20.975,0,0,1,0,1,0,0,1
1,55.87,0,1,0,1,1,4.040767961318708,27.935,0,0,0,0,1,0,1,0
1,812.21,1,0,1,1,1,6.700989378776468,406.105,0,1,0,0,1,0,0,1
1,446.2,1,0,0,0,1,6.103005921840889,223.1,0,0,1,1,0,1,0,1
5,146.98,0,1,1,0,1,4.997077129497405,24.496666666666666,0,1,0,0,1,0,0,1
12,204.97,1,0,0,0,1,5.327730527116386,15.766923076923076,0,0,0,0,0,1,0,0
1,435.04,1,0,0,1,1,6.077733982260158,217.52,0,0,1,0,0,0,0,1
11,368.79,1,0,1,0,1,5.91293527694326,30.7325,0,1,0,0,1,0,0,1
3,80.6,1,0,1,0,1,4.401829261970061,20.15,0,1,0,1,0,1,0,1
8,38.04,0,1,0,0,1,3.664586761544892,4.226666666666667,0,0,0,0,0,1,1,0
2,70.48,0,1,1,0,1,4.2694176902912275,23.493333333333336,0,0,0,0,0,1,1,0
5,110.71,0,1,0,0,1,4.715906227582757,18.451666666666664,0,0,1,0,0,0,0,1
4,29.99,0,1,1,0,1,3.433664571799657,5.997999999999999,0,0,0,0,0,1,1,0
9,51.32,0,1,0,0,1,3.9573787071489432,5.132,0,0,1,0,1,0,0,1
10,67.16,0,1,0,0,1,4.221857882521061,6.1054545454545455,0,0,0,0,0,0,1,0
6,38.72,0,1,1,1,1,3.681854839176972,5.531428571428571,0,0,0,0,0,0,1,0
9,147.73,1,0,1,0,1,5.002132581604506,14.773,0,1,0,0,1,0,0,1
10,412.56,1,0,0,0,1,6.0248026067184925,37.50545454545455,0,0,0,0,0,1,0,0
2,43.36,0,1,0,0,1,3.7923381624821664,14.453333333333333,0,0,0,0,1,0,1,0
3,56.67,0,1,1,0,1,4.0547371076273215,14.1675,0,0,0,0,1,0,1,0
3,97.12,0,1,1,0,1,4.5861912193902885,24.28,0,1,0,0,1,0,0,1
9,96.42,0,1,1,1,1,4.579031528378397,9.642,0,1,0,1,0,1,0,1
5,29.99,0,1,0,0,1,3.433664571799657,4.998333333333333,0,0,0,0,1,0,1,0
12,521.86,1,0,1,0,1,6.259313741806043,40.143076923076926,0,0,0,0,1,0,1,0
1,76.0,1,0,0,1,1,4.343805421853684,38.0,0,0,1,0,0,0,0,1
6,144.04,1,0,1,0,1,4.977009566446595,20.577142857142857,0,1,0,0,1,0,0,1
9,242.46,1,1,1,0,1,5.49495265798145,24.246000000000002,1,0,0,0,0,1,0,0
10,771.5,1,0,1,0,1,6.649632008771901,70.13636363636364,0,0,0,0,0,0,0,0
1,446.87,1,1,1,0,1,6.104503011733608,223.435,1,0,0,0,0,1,0,0
7,206.72,0,1,1,0,1,5.336191018976118,25.84,0,0,0,0,0,1,1,0
11,391.94,0,1,0,0,1,5.973656928458017,32.66166666666667,0,0,1,0,1,0,0,1
2,1142.44,1,0,1,0,1,7.04179654160086,380.81333333333333,0,0,0,0,0,1,0,0
4,30.15,1,0,0,0,1,3.4388142452334622,6.029999999999999,0,0,1,0,1,0,0,1
9,423.73,0,1,1,0,1,6.051453672921953,42.373000000000005,0,0,0,0,1,0,0,0
9,361.6,1,1,1,0,1,5.89330029832075,36.160000000000004,1,0,0,0,1,0,0,0
6,181.47,1,0,0,0,1,5.206585775948444,25.924285714285713,0,0,1,1,0,1,0,1
3,29.99,1,0,1,0,1,3.433664571799657,7.4975,0,1,0,0,1,0,0,1
3,452.24,0,1,0,0,1,6.116421786512366,113.06,0,0,1,0,0,0,0,1
4,124.94,0,1,0,0,1,4.835805603060597,24.988,0,0,1,0,0,0,0,1
9,259.65,1,0,1,0,1,5.563178511214115,25.964999999999996,0,0,0,0,1,0,1,0
9,51.64,1,0,1,0,1,3.9634762870170617,5.164,0,0,0,0,0,1,1,0
10,135.18,0,1,1,0,1,4.9139775400548205,12.289090909090909,0,0,0,0,1,0,1,0
7,103.67,0,1,0,0,1,4.650812543866793,12.95875,0,0,0,0,0,0,1,0
8,86.15,1,0,0,0,1,4.46763077196603,9.572222222222223,0,0,0,0,0,1,1,0
10,165.41,1,0,0,0,1,5.114454622735253,15.037272727272727,0,0,0,0,0,1,1,0
5,33.99,1,0,1,0,1,3.5550623063795967,5.665,0,1,0,0,1,0,0,1
1,1087.17,0,1,1,0,1,6.9922526652101284,543.585,0,0,0,0,0,1,0,0
4,348.21,0,1,0,0,1,5.855673460439727,69.642,0,0,0,0,0,1,0,0
9,48.99,0,1,0,0,1,3.911822985425479,4.899,0,0,0,0,0,1,1,0
11,31.24,0,1,1,0,1,3.4732079176384274,2.603333333333333,0,0,0,0,0,1,1,0
4,111.12,0,1,1,0,1,4.719569726296587,22.224,0,0,0,0,0,0,1,0
6,60.38,0,1,0,0,1,4.1170840491915905,8.625714285714286,0,0,0,0,0,1,1,0
2,63.13,0,1,0,0,1,4.160912273160772,21.043333333333333,0,0,0,0,0,1,1,0
2,29.99,0,1,0,1,1,3.433664571799657,9.996666666666666,0,0,1,0,1,0,0,1
11,174.44,1,0,0,0,1,5.1672971041096325,14.536666666666667,0,0,1,0,1,0,0,1
10,159.5,0,1,0,0,1,5.07829394257007,14.5,0,0,0,0,1,0,1,0
2,91.07,0,1,0,0,1,4.522549157299754,30.356666666666666,0,0,1,0,0,0,0,1
5,167.47,1,0,0,0,1,5.126757692398113,27.911666666666665,0,0,0,0,1,0,1,0
12,73.67,1,0,0,0,1,4.3130784050476105,5.666923076923077,0,0,0,0,1,0,1,0
4,187.01,0,1,0,0,1,5.236495152904694,37.402,0,0,0,0,1,0,1,0
3,175.96,0,1,0,0,1,5.17592371833397,43.99,0,0,0,0,1,0,1,0
9,680.18,0,1,1,1,1,6.523826588404497,68.018,0,0,0,0,1,0,0,0
8,216.36,1,0,0,0,1,5.3815549651180925,24.040000000000003,0,0,1,1,0,1,0,1
1,292.92,1,0,0,0,1,5.683307621466816,146.46,0,0,0,0,1,0,1,0
3,69.13,1,0,1,0,1,4.250350662548819,17.2825,0,0,0,0,1,0,1,0
4,173.38,0,1,0,0,1,5.161236825999669,34.676,0,0,0,0,0,1,1,0
1,123.38,1,0,1,0,1,4.823341395675743,61.69,0,1,0,0,1,0,0,1
7,235.14,0,1,1,0,1,5.464424849478964,29.3925,0,0,0,0,0,1,1,0
5,163.51,1,0,0,0,1,5.102971358631329,27.251666666666665,0,0,1,1,0,1,0,1
9,427.55,1,0,0,0,1,6.060407417344892,42.755,0,0,0,0,0,0,0,0
11,234.91,1,0,0,0,1,5.4634503763587405,19.575833333333332,0,0,0,0,1,0,1,0
1,374.15,1,0,0,1,1,5.927325945991738,187.075,0,0,0,0,1,0,1,0
5,29.99,1,0,1,0,1,3.433664571799657,4.998333333333333,0,0,0,0,1,0,1,0
7,1407.82,1,0,1,0,1,7.2505077535605,175.9775,0,1,0,1,0,1,0,1
4,29.99,1,0,1,0,1,3.433664571799657,5.997999999999999,0,0,0,0,0,1,1,0
2,268.97,0,1,1,0,1,5.598310841713967,89.65666666666668,0,1,0,1,0,1,0,1
7,29.99,0,1,0,1,1,3.433664571799657,3.74875,0,0,0,0,0,1,1,0
5,128.85,1,0,0,0,1,4.866379938108757,21.474999999999998,0,0,0,0,1,0,1,0
4,437.67,1,0,1,1,1,6.083747421972477,87.534,0,0,0,0,1,0,0,0
5,216.01,0,1,0,0,1,5.379943435427982,36.001666666666665,0,0,0,0,0,1,0,0
1,146.43,1,0,1,0,1,4.993353486861729,73.215,0,1,0,1,0,1,0,1
10,80.4,0,1,0,0,1,4.399375273008495,7.3090909090909095,0,0,0,0,1,0,1,0
9,208.74,0,1,0,0,1,5.3458686684062595,20.874000000000002,0,0,0,0,0,1,0,0
12,222.44,0,1,1,0,1,5.409142921636922,17.11076923076923,0,0,0,0,0,1,1,0
6,53.8,0,1,0,0,1,4.00369019395397,7.685714285714285,0,0,1,0,1,0,0,1
9,35.1,1,0,1,0,1,3.586292865338835,3.5100000000000002,0,1,0,0,0,0,0,1
7,544.06,1,0,1,0,1,6.300895880346712,68.0075,0,0,0,0,1,0,1,0
11,45.82,1,0,1,0,1,3.846310462062765,3.8183333333333334,0,0,0,0,0,1,1,0
7,29.99,1,0,1,0,1,3.433664571799657,3.74875,0,1,0,0,1,0,0,1
12,46.82,1,0,0,0,1,3.867443962030179,3.6015384615384614,0,0,0,0,0,0,1,0
4,233.03,1,0,1,0,1,5.455449312268332,46.606,0,1,0,1,0,1,0,1
7,577.29,1,0,1,0,1,6.36007547295172,72.16125,0,0,0,0,1,0,1,0
9,95.86,0,1,0,0,1,4.573266636975083,9.586,0,0,0,0,0,1,1,0
5,98.46,0,1,0,0,1,4.599755553286593,16.41,0,0,1,0,0,0,0,1
3,110.77,1,0,1,0,1,4.71644318839752,27.6925,0,1,0,0,1,0,0,1
12,169.64,1,0,0,0,1,5.139556074163095,13.049230769230768,0,0,1,0,1,0,0,1
8,308.88,1,0,0,0,1,5.7361851257637015,34.32,0,0,0,0,1,0,0,0
5,1101.83,1,1,1,0,1,7.005634882261679,183.63833333333332,1,0,0,0,0,1,0,0
5,68.63,0,1,1,0,1,4.2431955089544555,11.438333333333333,0,0,0,0,1,0,1,0
10,184.01,0,1,1,0,1,5.220409877671511,16.728181818181817,0,0,0,0,0,0,1,0
7,87.98,0,1,1,0,1,4.488411625377895,10.9975,0,0,0,0,0,1,1,0
5,81.23,1,0,1,0,1,4.409520198982804,13.538333333333334,0,1,0,0,1,0,0,1
8,502.15,0,1,1,0,1,6.220888336379343,55.794444444444444,0,1,0,0,1,0,0,1
9,91.59,1,0,0,0,1,4.528181144459956,9.159,0,0,0,0,0,1,1,0
5,79.29,1,0,1,0,1,4.385645080196593,13.215000000000002,0,1,0,0,1,0,0,1
2,88.4,1,0,0,0,1,4.493120682179469,29.46666666666667,0,0,0,0,0,1,1,0
7,134.18,0,1,1,0,1,4.906607223672208,16.7725,0,1,0,1,0,1,0,1
5,594.87,1,0,1,0,1,6.390022522468178,99.145,0,0,0,0,0,1,0,0
1,283.07,1,0,0,0,1,5.649220686663519,141.535,0,0,0,0,1,0,1,0
3,132.24,1,0,0,0,1,4.892152013325479,33.06,0,0,1,1,0,1,0,1
5,29.99,0,1,1,0,1,3.433664571799657,4.998333333333333,0,0,0,0,1,0,1,0
7,29.99,1,0,1,0,1,3.433664571799657,3.74875,0,0,0,0,1,0,1,0
1,800.95,1,1,1,0,1,6.6870462617833875,400.475,1,0,0,0,1,0,0,0
1,487.57,0,1,0,1,1,6.191482757020455,243.785,0,0,1,0,1,0,0,1
2,415.21,1,0,0,0,1,6.031189940581032,138.40333333333334,0,0,0,0,0,1,0,0
8,53.2,0,1,0,0,1,3.9926809084456005,5.911111111111111,0,0,0,0,1,0,1,0
8,293.8,1,1,1,0,1,5.686297160315181,32.644444444444446,1,0,0,0,0,0,1,0
2,528.86,0,1,1,0,1,6.2726128207087655,176.28666666666666,0,0,0,0,1,0,0,0
10,80.6,1,0,0,0,1,4.401829261970061,7.327272727272727,0,0,0,0,0,1,1,0
2,29.99,1,0,0,1,1,3.433664571799657,9.996666666666666,0,0,0,0,1,0,1,0
11,46.2,0,1,0,0,1,3.8543938925915096,3.85,0,0,0,0,0,0,1,0
9,29.99,0,1,0,0,1,3.433664571799657,2.9989999999999997,0,0,0,0,0,0,1,0
12,39.33,0,1,0,0,1,3.697095608885277,3.025384615384615,0,0,0,0,0,1,1,0
10,56.6,1,0,0,0,1,4.053522567701846,5.1454545454545455,0,0,0,0,0,1,1,0
1,543.04,0,1,1,1,1,6.299022773564553,271.52,0,0,0,0,0,1,1,0
2,29.99,0,1,0,1,1,3.433664571799657,9.996666666666666,0,0,1,0,0,0,0,1
2,231.9,1,0,0,1,1,5.450609176890295,77.3,0,0,1,1,0,1,0,1
11,173.92,0,1,0,0,1,5.16432872654472,14.493333333333332,0,0,0,0,0,1,1,0
